,latitude,longitude,elevation,elevation_change,distances,gradient
6127,43.71155,7.31991,197.665512085,-3.191467285000016,25.6253023868644,-7.09926713902084
6128,43.71136,7.31988,195.481872559,-2.183639525999979,21.264189792120316,-5.863204792430896
6129,43.71127,7.31985,194.977966309,-0.50390625,10.29393349276285,-2.8024926523615097
6130,43.71068,7.31959,188.259140015,-6.718826293999996,68.85294851492944,-5.57340578469449
6131,43.71046,7.31943,187.479110718,-0.7800292970000271,27.637236374184273,-1.6166784757484127
6132,43.71029,7.31926,187.683074951,0.20396423300002198,23.324515453830834,0.5010175616081786
6133,43.71004,7.319,183.178512573,-4.504562378000003,34.77776442878996,-7.380102653064044
6134,43.70994,7.3188,179.784759521,-3.393753051999994,19.54637687874966,-9.849825034596732
6135,43.70991,7.31867,179.172866821,-0.6118926999999985,10.968573704422068,-3.1929920245363674
6136,43.7099,7.31848,179.496810913,0.32394409199997654,15.3120572026183,1.2119769819547832
6137,43.70993,7.31797,179.223526001,-0.27328491199997984,41.127769062693645,-0.38071215566630995
6138,43.70989,7.31687,177.152542114,-2.0709838870000112,88.52649410669676,-1.3401298458785122
6139,43.70985,7.31583,166.441711426,-10.710830687999987,83.71037182805229,-7.291437356083643
6140,43.70988,7.31561,163.910949707,-2.5307617190000258,17.99485038763925,-8.0054653461171
6141,43.71006,7.31519,168.247619629,4.336669922000027,39.24572152466985,6.305627863279726
6142,43.71016,7.31495,170.959976196,2.7123565670000005,22.2657396255044,6.945407626389953
6143,43.71035,7.31418,176.760559082,5.800582885999972,65.3965948148836,5.068787339357985
6144,43.71036,7.31395,178.773330688,2.012771606000001,18.519981619478312,6.202622731727592
6145,43.71031,7.31352,175.497879028,-3.2754516599999874,35.00618507338508,-5.3454764255412694
6146,43.7102,7.31308,167.022384644,-8.475494384000001,37.421102794561115,-12.761598294967525
6147,43.71003,7.31254,162.211181641,-4.811203003000003,47.3411661942374,-5.8029500893569015
6148,43.71001,7.31233,165.551177979,3.3399963379999917,17.025010689263663,11.099423282796495
6149,43.71003,7.31207,168.726806641,3.1756286620000083,21.01597617335469,8.592699757752774
6150,43.71006,7.3116,172.572616577,3.845809935999995,37.92409769719293,5.790460213996662
6151,43.71005,7.31147,174.708251953,2.1356353760000104,10.507982019068802,11.488283062868735
6152,43.71,7.31134,175.404144287,0.6958923340000069,11.836052700055761,3.36479123468714
6153,43.70994,7.31124,175.16418457,-0.23995971700000496,10.445860341455706,-1.3159530143283442
6154,43.70987,7.31115,174.372314453,-0.791870117000002,10.626140716744427,-4.261858426900525
6155,43.70981,7.3111,173.172515869,-1.199798584000007,7.7886270460878855,-8.757288179785796
6156,43.7097,7.31104,170.364974976,-2.807540892999981,13.147849632372505,-12.053688136462497
6157,43.70951,7.31081,167.941375732,-2.423599244000002,28.073359148965043,-4.934164123816726
6158,43.70945,7.31066,164.232376099,-3.708999633000019,13.779476411174848,-15.06515618899247
6159,43.70943,7.31052,161.832778931,-2.3995971679999855,11.470515999427516,-11.815705018632551
6160,43.70945,7.31038,160.872940063,-0.9598388680000198,11.470515999427516,-4.783297675822198
6161,43.70949,7.31023,160.513000488,-0.3599395749999985,12.850890834921639,-1.604373456475544
6162,43.70977,7.30972,171.055465698,10.542465210000017,51.475659551159225,11.57439599324948
6163,43.70985,7.30951,174.527496338,3.4720306399999856,19.079802297736087,10.313496107140327
6164,43.70985,7.30931,173.807617188,-0.719879149999997,16.07541412256994,-2.564070739154723
6165,43.70981,7.30909,172.914611816,-0.8930053720000046,18.233760552056815,-2.803842315261752
6166,43.70971,7.30893,173.39453125,0.4799194340000099,17.00093335350844,1.6169734326678216
6167,43.70961,7.30887,171.474853516,-1.919677734000004,12.120270999608683,-9.000070995996989
6168,43.70931,7.30879,163.7368927,-7.7379608159999975,33.97257161839066,-12.831400568230674
6169,43.70912,7.30868,161.361282349,-2.375610351000006,22.902511616234147,-5.92194507163921
6170,43.709,7.30856,161.07333374,-0.287948608999983,16.464487819626186,-1.0019478534156772
6171,43.7087,7.30811,162.803695679,1.7303619389999767,49.20444683720289,2.0140780540899175
6172,43.70853,7.30787,162.707199097,-0.09649658199998612,27.008650768586197,-0.2047056481456223
6173,43.70841,7.30775,163.427078247,0.719879149999997,16.464543442053422,2.503548546749653
6174,43.70829,7.30767,163.427078247,0.0,14.811994750514684,0.0
6175,43.70812,7.30758,163.007141113,-0.4199371340000084,20.240091801267294,-1.1885901557093588
6176,43.70761,7.30737,160.07119751,-2.9359436029999983,59.16826199919888,-2.840700665755286
6177,43.70677,7.30698,151.073623657,-8.997573852999977,98.52402539608573,-5.217985958719146
6178,43.70663,7.3069,150.017807007,-1.0558166500000254,16.843155461024597,-3.586904418201964
6179,43.70646,7.30674,150.017807007,0.0,22.863398024451357,0.0
6180,43.70638,7.30664,150.521728516,0.5039215090000084,11.989317082181504,2.406775250586981
6181,43.70628,7.30648,149.08291626,-1.4388122560000056,17.001490064893098,-4.837335093658177
6182,43.70619,7.30626,147.883117676,-1.1997985839999785,20.319339561667544,-3.3792274060213323
6183,43.70612,7.30595,147.283218384,-0.5998992920000035,26.10580737146364,-1.3163986425327907
6184,43.70612,7.30565,146.993865967,-0.28935241700000347,24.114621766335485,-0.6874616100488097
6185,43.70615,7.30536,146.489944458,-0.5039215090000084,23.548270716891835,-1.2259146302149386
6186,43.70629,7.30499,147.957458496,1.4675140379999903,33.56912957022123,2.5031586990914154
6187,43.70643,7.30477,149.168441772,1.2109832760000074,23.559792881881872,2.9424377093792775
6188,43.70664,7.30456,150.825836182,1.6573944099999949,28.813270254043566,3.292135040190035
6189,43.70722,7.30401,152.279525757,1.4536895749999985,78.1910359831516,1.0650924628622247
6190,43.70753,7.30368,152.330764771,0.051239014000003635,43.494988468827906,0.06749692306821706
6191,43.70761,7.30346,150.675033569,-1.6557312019999983,19.79500697034544,-4.781311580262312
6192,43.70763,7.30331,149.007324219,-1.6677093499999955,12.260391292853898,-7.746069316886618
6193,43.70761,7.30316,149.805557251,0.798233032000013,12.260391292853898,3.725078944101485
6194,43.70754,7.30297,150.249481201,0.4439239499999985,17.141351317112107,1.4835052489124272
6195,43.70632,7.30138,151.646972656,1.3974914549999937,186.37960180717377,0.42960099171644633
6196,43.70615,7.30118,151.68296814,0.0359954840000114,24.814889085429694,0.08311090414812296
6197,43.70592,7.30098,153.021316528,1.3383483879999858,30.208010958364795,2.536797304797665
6198,43.70477,7.29995,153.74407959,0.7227630620000127,152.3376147870121,0.27183675140614033
6199,43.70394,7.29917,147.517608643,-6.226470947000024,111.57529796281453,-3.1940839194199575
6200,43.70354,7.29882,144.813919067,-2.703689575999988,52.62945211665584,-2.9408237519111693
6201,43.702822975,7.298198948,142.824325562,-1.9895935049999878,94.0701605732305,-1.211630945767235
6202,43.702758734,7.298143306,142.424987793,-0.39933776899999884,8.428101708134042,-2.7127424712232315
6203,43.702724602,7.298113743,142.21282959,-0.21215820300000132,4.477940081689275,-2.712561172646497
6204,43.702689525,7.298083362,141.928009033,-0.2848205570000175,4.60189857161275,-3.541630926828725
6205,43.70227,7.29772,136.803649902,-5.124359131000006,55.03937374376516,-5.319104668931696
6206,43.70122,7.29687,127.732879639,-9.070770262999986,135.27974033528676,-3.836051651236482
6207,43.70046,7.2963,118.808860779,-8.924018860000004,96.1315002966504,-5.3036455430113705
